,Index,Vol.Index,Hist_30D,Hist_90D,Phist_30D
2009-04-30,176,34.57,29.47,34.82,23.70220994
2009-04-29,172.08,36.33,28.97,34.63,23.86882662
2009-04-28,167.24,38.2,28.24,34.32,23.56544078
2009-04-27,172.13,35.48,26.45,33.95,23.11000349
2009-04-24,174.13,33.19,27.48,33.87,23.0244494
2009-04-23,176.14,33.39,27.07,34.7,22.96674568
2009-04-22,174.4,35.01,27.24,35.84,23.12931342
2009-04-21,171.96,36.4,27.12,35.8,22.95822331
2009-04-20,172.3,36.15,28.3,36.31,23.29477465
2009-04-17,171.33,35.49,28.56,36.31,23.4305646
2009-04-16,171.73,36.25,28.52,38.42,23.16019827
2009-04-15,171.21,36.16,28.67,38.56,23.01635941
2009-04-14,172.03,36.51,28.51,38.68,24.58968754
2009-04-13,171.69,36.94,29.41,38.69,25.07800516
2009-04-10,172.01,35.39,29.24,39.19,25.45715174
2009-04-09,169.48,35.59,32.82,39.27,25.54692728
2009-04-08,162.68,39.48,31.1,38.72,27.11165323
2009-04-07,168.34,37.28,29.1,38.61,27.30365585
2009-04-06,168.62,38.8,28.98,39.42,27.29544926
2009-04-03,167.11,38.76,31.62,39.47,28.2937315
2009-04-02,166.18,37.86,32.59,40.06,29.15006081
2009-04-01,160.46,38.84,33.87,40.74,29.25935066
2009-03-31,157.01,39.56,33.49,42.41,28.98214451
2009-03-30,156.23,40.13,33.98,42.56,29.49106815
2009-03-27,161.66,35.9,34.65,42.75,28.9219192
2009-03-26,162.22,36.66,35.06,42.81,29.09311999
2009-03-25,160.28,38.2,35,42.77,29.07396363
2009-03-24,159.56,39.18,35.17,43.14,29.31010825
2009-03-23,156.42,41.06,34.81,43.01,29.61843268
2009-03-20,152.58,41.11,33.97,42.97,29.7294908
2009-03-19,151.51,41.26,33.92,43.04,29.74043449
2009-03-18,152.89,40.38,35.23,43.41,29.70639616
2009-03-17,152.17,40.34,35.39,45.42,29.70897424
2009-03-16,147,41.28,34.97,45.18,29.90294073
2009-03-13,147.29,39.83,35.34,45.29,30.17071077
2009-03-12,148.02,41,35.61,45.31,30.07163702
2009-03-11,147.6,41.08,35.63,45.45,29.96633425
2009-03-10,142.73,42.24,34.12,49.22,30.62344151
2009-03-09,140,43.85,38.9,49.38,30.13438462
2009-03-06,137.83,45.73,39.16,50.04,30.01999006
2009-03-05,138.25,43.81,39.4,50.16,30.20028524
2009-03-04,138.21,44.64,39.9,53.58,30.14138342
2009-03-03,133.78,46.16,38.9,54.78,28.69666281
2009-03-02,132.47,45.06,39.03,55.39,28.24218527
2009-02-27,138.07,47.36,37.87,54.99,28.28510386
2009-02-26,136.98,47.43,41.95,55.21,28.2710773
2009-02-25,138.65,47.31,42.2,55.39,26.67032838
2009-02-24,137.82,49.1,42.28,57.9,26.42087314
2009-02-23,142.78,47.75,41.46,57.72,27.02857187
2009-02-20,138.31,49.94,40.47,58.39,26.03306495
2009-02-19,143.6,46.81,39.58,58.41,25.48862302
2009-02-18,144.21,49.26,40.77,58.81,25.28951452
2009-02-17,146.6,48.82,41.06,58.79,25.17686907
2009-02-16,152.66,44.73,39.62,59.1,25.14292883
2009-02-13,155.19,43.74,40.38,59.07,25.11163847
2009-02-12,153.66,47.33,40.31,59.46,25.40483085
2009-02-11,155.26,48.07,40.14,59.49,25.43873504
2009-02-10,156.84,47.33,40.09,59.47,25.50067776
2009-02-09,157.7,47.1,40.29,59.48,25.5129815
2009-02-06,158.9,45.07,41.57,59.5,25.69316668
2009-02-05,154,47.26,40.5,59.27,25.78204045
2009-02-04,155.99,46.61,40.34,59.26,25.73247403
2009-02-03,151.42,49.76,39.34,59.03,26.60041368
2009-02-02,149,51.73,39.1,59,26.23788759
2009-01-30,151.33,48.21,38.83,58.97,25.92129827
2009-01-29,152.29,46.81,41.3,59.62,27.62102685
2009-01-28,151.04,48.93,44.16,59.71,27.97039475
2009-01-23,141.75,53.05,39.62,58.82,28.34957667
2009-01-22,145.11,50.75,40.75,59.5,28.58798009
2009-01-21,143.29,53.17,40.56,59.63,31.29804049
2009-01-20,146.55,50.81,45.89,59.59,31.18153012
2009-01-19,150.02,46.63,45.47,59.51,32.03433328
2009-01-16,148.03,48.71,45.82,59.49,32.19442403
2009-01-15,145.05,51.92,45.53,60.08,32.44055367
2009-01-14,154.5,43.43,42.34,59.21,32.24305491
2009-01-13,152.45,45.26,42.67,59.15,32.02860277
2009-01-12,151.01,45.95,42.69,59.16,31.8383417
2009-01-09,154.17,44.5,43.04,59.07,32.31916299
2009-01-08,157.76,46.65,44.16,59.27,33.73276527
2009-01-07,161.36,42.53,43.24,59.16,34.54630444
2009-01-06,156.79,44.62,44.83,58.97,38.82726086
2009-01-05,153.83,47.7,47.19,58.86,39.2598948
2009-01-02,151.15,47.88,52.29,58.76,39.87811401
2008-12-30,146.35,48.61,52.03,58.47,39.90114181
2008-12-29,145.72,47.96,53.68,58.46,40.87187182
2008-12-26,145.81,48.85,53.82,58.51,41.37065279
2008-12-24,147.02,50.07,53.76,58.51,42.01805602
2008-12-23,148.93,51.56,54.49,58.53,42.44498505
2008-12-22,153.98,52.92,53.49,58.31,42.80928269
2008-12-19,154.1,54.81,53.92,58.33,42.98503391
2008-12-18,153.24,58.18,54.1,58.32,45.52238024
2008-12-17,152.62,61.87,55.03,58.3,46.34180268
2008-12-16,151.35,64.58,59.92,58.3,46.50734159
2008-12-15,151.43,64.44,60.29,58.31,46.67766247
2008-12-12,144.38,64.79,58.77,57.65,47.22824629
2008-12-11,151.93,57.37,56.75,57.34,48.91371805
2008-12-10,150.73,54.4,57.03,57.31,51.80555577
2008-12-09,145.2,56.65,65.72,56.95,58.19540641
2008-12-08,144.89,57.35,66.45,56.97,61.23367243
2008-12-05,134.33,56.7,64.27,55.35,61.36194858
2008-12-04,131.43,58,64.26,55.22,65.21415637
2008-12-03,133.62,56.48,72.24,55.24,65.45481902
2008-12-02,133.7,59.36,75.53,55.24,67.11620879
2008-12-01,138.33,57.58,76.3,55.07,67.29108723
2008-11-28,140.66,57.79,76.23,55.23,67.84961057
2008-11-27,139.17,58.74,76.74,55.32,68.67520618
2008-11-26,134.5,64.74,76.22,54.92,69.07131678
2008-11-25,128.01,68.34,79.34,54.59,68.81458795
2008-11-24,126.02,74.08,78.98,54.48,67.93541817
2008-11-21,130.76,74.03,81.37,54.28,67.6950431
2008-11-20,123.54,84.39,80.01,53.24,65.90073816
2008-11-19,132.33,75.75,78.53,52.29,65.89095724
2008-11-18,134.88,73,78.65,52.23,65.76877911
2008-11-17,140.57,73.75,79.25,51.99,65.77307521
2008-11-14,142.26,73.12,79.38,52.02,65.23506793
2008-11-13,142.7,81.04,80.08,52.03,64.94282117
2008-11-12,147.27,68.8,79.8,51.99,64.4651716
2008-11-11,147.67,70.45,79.78,52,64.53456616
2008-11-10,150.84,66.96,79.68,51.99,64.31764458
2008-11-07,148.44,69.5,79.35,51.89,64.06540987
2008-11-06,143.37,70.15,78.23,51.57,62.33350305
2008-11-05,154.93,59.72,75.49,50,61.68373318
2008-11-04,151.63,65.08,75.12,49.81,61.28976451
2008-11-03,148.81,76.46,74.94,49.74,61.12452801
2008-10-31,147.5,81.27,74.86,49.7,60.71152513
2008-10-30,144.42,83.57,76.35,49.53,58.67523811
2008-10-29,128.68,89.3,66.27,44.97,55.99517278
2008-10-28,132.42,70.51,66.98,44.81,48.81367393
2008-10-27,125.93,84.43,65.78,43.75,44.74712682
2008-10-24,123.27,77.12,65.95,43.55,42.71696956
2008-10-23,137.47,68.63,59.04,39.94,36.61347631
2008-10-22,148.13,61.17,55.85,38.1,35.35584279
2008-10-21,155.8,55.73,54.35,37.34,32.25289201
2008-10-20,157.51,64.29,57.03,37.37,31.47245658
2008-10-17,153.06,72.33,56.18,37.17,30.10767139
2008-10-16,157.63,72.62,55.72,36.94,28.22996232
2008-10-15,174.28,49.62,47.45,33.12,27.14639336
2008-10-14,178.15,48.87,47.03,33.02,27.31298377
2008-10-13,167.91,54.81,44.37,31.22,27.22913823
2008-10-10,162.05,62.73,42.69,30.55,26.81909458
2008-10-09,168.86,47.52,41.34,29.93,25.16415934
2008-10-08,167.16,50.64,41.14,29.84,24.46989918
2008-10-07,176.46,40.56,38.2,28.58,23.68611974
2008-10-06,175.03,39.34,38.13,28.85,22.9716925
2008-10-02,182.7,36.08,36.16,28.06,22.71949451
2008-10-01,185.52,34.01,36.26,28.15,22.09224219
2008-09-30,186.62,36.78,36.24,28.24,22.10311767
2008-09-29,188.1,35.14,36.48,28.22,20.65667031
2008-09-26,190.6,34.11,36.33,28.18,20.09113375
2008-09-25,193.87,33.69,36.09,28.14,20.10537301
2008-09-24,193.18,34.28,36.14,28.14,19.80919756
2008-09-23,191.58,34.92,36.01,28.08,19.58747712
2008-09-22,189.16,35.23,35.87,27.96,19.31651501
2008-09-19,188.31,35.58,35.84,28.35,19.24542181
2008-09-18,179.25,37.6,32.14,26.9,18.95702352
2008-09-17,183.54,33.82,33.05,26.8,18.64619009
2008-09-16,179,37.42,31.95,26.44,18.90827006
2008-09-12,189.9,28.36,27.41,24.61,18.76229533
2008-09-11,185.27,28.33,26.31,24.16,18.81350789
2008-09-10,188.5,27.69,26.3,24.07,18.59423469
2008-09-09,186.99,26.85,26.36,24.16,18.29670618
2008-09-08,189.97,25.99,26.6,24.11,18.30234753
2008-09-05,180.49,26.25,20.77,22.28,17.69582581
2008-09-04,183.57,25.83,20.94,22.16,17.70345349
2008-09-03,184.36,26.39,22.47,22.4,17.58774597
2008-09-02,182.41,26.65,23.1,22.29,17.17108491
2008-09-01,182.13,26.79,23.07,22.32,17.41142565
2008-08-29,188.96,25.66,23.57,21.55,17.36563183
2008-08-28,188.75,25.33,23.75,21.79,17.29099417
2008-08-27,191.6,25.37,23.68,21.68,17.54124253
2008-08-26,191.36,25.4,23.68,21.73,17.76810864
2008-08-25,192.99,25.56,25.33,21.77,17.74131986
2008-08-22,192.04,24.39,25.29,21.74,18.42773666
2008-08-21,193.85,24.45,25.88,21.9,18.81277785
2008-08-20,197.35,23.92,25.44,21.82,19.2166503
2008-08-19,197.56,23.94,25.62,21.86,20.33536821
2008-08-18,200.97,22.41,26.62,21.77,20.31495016
2008-08-14,201.5,23.21,26.62,21.78,20.54910541
2008-08-13,200.26,24.81,27.17,21.74,20.70473509
2008-08-12,202.12,25,27.22,21.87,21.2616486
2008-08-11,202.42,25.56,28.08,22.39,21.32170554
2008-08-08,200.76,24.73,27.91,22.33,21.34576525
2008-08-07,200.31,25,27.89,22.33,21.131264
2008-08-06,202.28,24.59,28.36,22.46,20.93301194
2008-08-05,196.44,25.61,26.6,21.86,20.94796046
2008-08-04,197.56,25.87,26.7,21.85,20.84307977
2008-08-01,201.43,24.62,26.24,21.74,20.5191681
2008-07-31,204.12,23.82,26.12,21.66,20.59952426
2008-07-30,201.82,24.53,25.77,21.72,20.6121875
2008-07-29,199.9,25.64,25.95,21.65,20.75719962
2008-07-28,203.97,25.49,25.97,21.74,20.681955
2008-07-25,204.27,25.29,25.97,21.81,20.57395379
2008-07-24,208.34,24.11,25.73,21.69,20.62954065
2008-07-23,203.64,24.6,24.72,21.4,20.5907961
2008-07-22,199.77,26.75,24.84,21.71,20.61875896
2008-07-21,200,26.58,24.95,21.81,21.13464917
2008-07-18,192.86,27.09,22,20.92,20.7207657
2008-07-17,194.89,26.41,22.11,21.13,20.30481055
2008-07-16,192.48,28.71,21.39,21.26,20.28714337
2008-07-15,193.01,28.1,21.84,21.4,19.82785818
2008-07-14,199.12,26.3,20.68,20.76,19.33817215
2008-07-11,200.12,24.67,20.69,20.75,19.1694891
2008-07-10,196.34,25.79,19.49,20.85,18.63973788
2008-07-09,194.61,25.93,20.84,20.95,18.2951243
2008-07-08,196.52,26.55,20.89,20.96,17.67384436
2008-07-07,202.34,25.1,20.55,20.44,16.38765253
2008-07-04,201.74,25.09,20.69,20.44,16.17206188
2008-07-03,205.71,25.35,20.21,20.37,15.88930494
2008-07-02,207.96,24.94,20.14,20.39,15.5078439
2008-07-01,213.02,24.87,19.47,20.08,14.73190986
2008-06-30,213.52,25.15,19.5,20.4,14.67187225
2008-06-27,214.59,24.71,19.51,20.51,14.65158384
2008-06-26,219.12,23.5,18.89,20.19,15.05503249
2008-06-25,218.95,23.7,20.75,20.2,15.03321463
2008-06-24,217.97,23.46,20.65,21.35,15.1756712
2008-06-23,218.51,23.35,21.19,21.39,15.50972769
2008-06-20,220.57,22.81,21.39,21.32,15.40973712
2008-06-19,222.03,22.93,21.37,22.26,15.26469248
2008-06-18,226.6,21.63,20.65,21.98,15.11734583
2008-06-17,223.66,21.89,20.27,22.6,14.76017526
2008-06-16,224.91,22.04,20.76,22.59,14.65546488
2008-06-13,222.79,24.11,20.68,22.8,14.84770763
2008-06-12,221.17,25.6,20.56,23.22,14.59420526
2008-06-11,227.42,24.78,18.96,22.76,14.47316459
2008-06-10,226.56,26.03,19.61,23.84,14.33584124
2008-06-09,231.35,25.03,18.58,23.73,13.69280244
2008-06-05,234.76,23.13,18.07,23.77,13.60604342
2008-06-04,235.09,23.88,18.27,23.85,13.53987238
2008-06-03,233.14,24.54,18.77,25.02,13.4421023
2008-06-02,236.78,23.63,18.07,25.38,13.38378936
2008-05-30,237.46,23.06,18.1,25.38,13.27129492
2008-05-29,236.39,23.13,18.19,25.47,13.30924149
2008-05-28,231.17,23.99,17.14,25.53,13.14312143
2008-05-27,233.97,23.6,17.72,25.49,12.81403615
2008-05-26,230.43,24.52,17.41,25.39,13.06735901
2008-05-23,234.14,23.38,16.7,25.53,12.90816309
2008-05-22,235.31,23.6,17.06,25.62,13.03464788
2008-05-21,237.15,23.84,16.85,25.64,12.80945735
2008-05-20,240.62,22.7,16.12,25.51,12.97583616
2008-05-19,242.67,22.31,16.18,25.72,12.56074873
2008-05-16,243.54,20.86,17.59,25.72,12.55237233
2008-05-15,243.11,20.74,17.6,25.72,12.67720013
2008-05-14,237.04,20.88,16.3,25.72,12.64505351
2008-05-13,237.02,20.41,16.7,25.76,12.62622243
2008-05-09,233.98,21.49,16.54,25.66,12.28976303
2008-05-08,237.37,20.59,15.63,25.57,11.82975256
2008-05-07,238.66,21.16,15.61,25.86,11.7847389
2008-05-06,239.53,21.17,15.42,26.13,11.56192728
2008-05-02,238.18,21.79,15.72,26.16,12.04560358
2008-04-30,235,22.04,15.54,26.11,12.16653997
2008-04-29,233.24,22.41,16.48,26.58,12.25547723
2008-04-28,234.97,23.17,16.1,26.68,13.22038261
2008-04-25,234.56,22.61,17.18,26.71,14.61260099
2008-04-24,230.77,23.64,17.3,26.55,15.44630475
2008-04-23,230.56,23.4,19.98,26.62,15.65257148
2008-04-22,229.22,23.81,20.13,26.67,16.05157852
2008-04-21,231.11,23.29,19.86,26.68,16.16850173
2008-04-18,227.25,24.06,20.73,26.58,16.46762315
2008-04-17,226.98,24.07,21.85,26.67,16.68723602
2008-04-16,225.36,25.3,22.05,26.7,16.71195052
2008-04-15,223.51,25.86,21.98,26.65,16.82221654
2008-04-14,224.54,26.46,21.89,26.76,16.80092834
2008-04-11,228.8,25.19,22.39,26.92,16.77778031
2008-04-10,226.44,26.54,22.92,26.97,16.88322952
2008-04-08,225.1,28.56,22.97,26.95,16.67356888
2008-04-07,227.79,28.29,22.69,28,16.65548557
2008-04-04,226.95,27.51,22.68,28.06,16.55596802
2008-04-03,226.99,26.93,23.06,28.06,16.62226817
2008-04-02,223.76,26.38,23.12,28.56,16.52529304
2008-04-01,217.81,27.47,21.97,28.23,16.94213047
2008-03-31,217.65,27.05,22.9,28.37,16.79850951
2008-03-28,217.22,26.2,23.25,28.44,16.9931425
2008-03-27,213.85,27.68,22.76,28.33,16.83384282
2008-03-26,214.41,27.73,22.77,28.63,17.21141361
2008-03-25,213.73,27.8,25.88,28.63,17.57531325
2008-03-24,211,28.84,25.72,29.04,17.59530178
2008-03-21,209.69,27.65,25.65,29.06,17.64933689
2008-03-20,206.62,30.76,27.59,29.44,17.67462372
2008-03-19,206.48,31.86,27.62,29.44,17.78213873
2008-03-18,201.79,37.12,28.66,29.38,17.96470845
2008-03-17,199.68,38.96,28.53,29.3,19.01241102
2008-03-14,202.63,32.6,28.96,29.44,19.65009426
2008-03-13,204.42,33.86,29.86,29.43,18.99330549
2008-03-12,210.49,29.97,28.7,29.1,19.11362256
2008-03-11,208.06,32.48,31,29.01,18.96967433
2008-03-10,206.29,32.86,31.41,29.17,18.69003261
2008-03-07,210.57,30.99,31.33,29.43,19.39087908
2008-03-06,214.92,29.1,30.85,29.54,19.98706987
2008-03-05,212.14,30.88,33.43,29.45,20.36236092
2008-03-04,212.14,30.18,34.52,29.69,21.03342714
2008-03-03,211.73,30.99,34.55,30.21,21.37093414
2008-02-29,216.85,29.21,34.08,30.09,21.56031696
2008-02-28,220.59,28.76,34.41,30.02,22.16348506
2008-02-27,218.87,28.89,34.41,30.03,22.2629114
2008-02-26,217.22,30.21,34.37,30.09,23.18179918
2008-02-25,217.07,30.79,34.94,30.09,23.29507633
2008-02-22,213.73,31.26,34.67,30.06,23.75450392
2008-02-21,216.38,30.42,34.73,30.05,23.79609409
2008-02-20,213.84,31.53,34.46,30.09,23.84551531
2008-02-19,218.37,28.76,34.43,29.91,23.97269469
2008-02-18,215.46,29.64,34.15,29.85,24.18183045
2008-02-15,215.38,30.44,34.14,29.85,24.25601315
2008-02-14,216.2,31.68,34.77,29.87,24.16202213
2008-02-13,207.56,33.25,31.92,29.45,23.94265177
2008-02-12,209.01,31.93,31.95,29.5,23.7627245
2008-02-11,208.92,32.99,31.91,29.5,23.73887449
2008-02-05,216.91,28.4,31.4,28.98,24.10779417
2008-02-04,216.23,29.05,32.26,28.99,24.33134278
2008-02-01,209.08,29.71,30.26,28.38,24.68188458
2008-01-31,207.77,31.39,30.39,29.09,24.90174351
2008-01-30,203.5,33.16,30.34,28.98,24.37675323
2008-01-29,208.8,32.08,29.87,28.69,23.54428603
2008-01-28,206.52,33.96,29.43,28.69,23.5495786
2008-01-25,215.06,28.25,27.5,28.09,22.96106007
2008-01-24,211.2,31.48,27,28.1,23.10953024
2008-01-23,207.23,35.94,26.04,27.92,23.12633511
2008-01-22,204.55,44.6,25.36,28.16,22.50128567
2008-01-21,213.6,29.43,23.21,27.23,22.09223593
2008-01-18,219.87,27.4,22.53,26.91,21.61845545
2008-01-17,218.83,27.58,22.77,26.91,20.98296585
2008-01-16,215.87,28.34,22.16,26.79,20.76229436
2008-01-15,220.91,26.3,21.93,26.53,20.56340122
2008-01-14,222.81,27.06,23.31,26.67,20.43354161
2008-01-11,224.41,26.5,23.6,26.69,21.55975066
2008-01-10,229.47,26.02,22.74,26.42,21.34081716
2008-01-09,232.53,25.95,26.3,26.46,22.09858122
2008-01-08,230.34,26.65,26.42,26.44,22.01721348
2008-01-07,231,27.66,26.42,26.45,22.93031916
2008-01-04,235.77,24.97,27.77,26.52,23.422717
2008-01-03,234.67,26.11,27.95,26.6,23.34985782
2008-01-02,235.3,27.01,28.42,26.6,23.3248696
2007-12-28,241.27,25.13,27.71,27.63,23.4794557
2007-12-27,243.38,25.13,27.79,28.23,23.52093109
2007-12-26,243.48,25.47,28.64,30.5,23.75838836
2007-12-24,245.14,25.76,28.58,30.59,24.08467892
2007-12-21,239.6,26.84,29.41,30.43,24.38521988
2007-12-20,234.4,28.59,28.68,31.12,24.291414
2007-12-18,236.65,30.43,30.2,31.09,24.24733229
2007-12-17,234.33,31.59,29.94,31.31,23.76764934
2007-12-14,241.5,30.07,29.61,30.87,23.53225429
2007-12-13,245.21,30.75,29.32,30.84,23.25592426
2007-12-12,247.15,30.08,30,30.88,23.06572674
2007-12-11,246.85,31.51,30,30.88,22.79918101
2007-12-10,244.25,31.83,29.85,31.66,22.79881688
2007-12-07,247.38,31.32,29.69,31.65,22.68836862
2007-12-06,249.63,30.26,30.2,31.68,23.14580432
2007-12-05,247.03,30.88,31.18,32.48,23.33524916
2007-12-04,244.04,31.51,31.7,32.6,24.0751263
2007-12-03,241.61,32.9,31.6,32.56,24.27002313
2007-11-30,241.91,32.76,32.22,32.57,24.34749947
2007-11-29,238.68,34.73,33.56,32.48,24.28120675
2007-11-28,232.87,36.7,32.87,32.45,24.40431656
2007-11-27,236.38,35.81,32.82,32.36,24.83088322
2007-11-26,236.01,36.02,32.92,32.42,23.87861204
2007-11-23,225.54,37.76,29.63,31.46,23.35256612
2007-11-22,228.1,37.33,29.61,31.85,22.65788825
2007-11-21,228.84,38.85,29.87,31.9,22.30459042
2007-11-20,236.91,35.28,28.58,31.35,21.30352842
2007-11-19,239.78,35.09,28.89,31.3,20.76375075
2007-11-16,244.13,34.78,28.49,31.23,20.41004987
2007-11-15,247.39,34.35,28.42,31.16,20.20832731
2007-11-14,250.21,33.63,28.27,31.11,19.69111758
2007-11-13,244.73,36.02,27.43,31.03,19.82564365
2007-11-12,243.89,38.31,28.96,31.2,19.53430365
2007-11-09,252.21,34.54,27.22,30.72,19.00819724
2007-11-08,249.97,38.97,27.1,30.72,18.63829631
2007-11-07,258.74,36.81,25.17,30.12,18.20191555
2007-11-06,259.24,35.57,25.14,30.18,17.97402256
2007-11-05,253.91,34.46,24.51,30.01,17.73024834
2007-11-02,254.74,34.77,26.56,30.04,17.78091142
2007-11-01,260.76,32.32,26.14,29.83,17.70605286
2007-10-31,260.42,34.05,26.14,29.84,17.66823696
2007-10-30,258.87,33.95,26.24,29.9,18.11961509
2007-10-29,260.4,33.3,26.48,29.88,18.42638192
2007-10-26,255.65,32.65,27.09,29.88,18.4460077
2007-10-25,248.8,32.58,26.08,29.55,17.94422537
2007-10-24,243.31,34.08,26.79,29.64,17.79353093
2007-10-23,244.9,31.04,26.73,29.64,16.84501522
2007-10-22,239.94,33.81,26.29,29.47,16.89262187
2007-10-19,248.35,29.64,24.05,28.86,16.85162686
2007-10-18,252.6,28.69,23.42,28.82,16.73028882
2007-10-17,250.48,29.36,23.33,28.8,16.71171748
2007-10-16,253.43,28.34,23.39,28.71,15.58827806
2007-10-15,257.68,27.26,22.65,28.62,16.25044237
2007-10-12,257.31,27,22.67,28.66,16.37689187
2007-10-11,261.82,26.31,22.02,28.67,16.32716351
2007-10-10,259.79,30.39,22.01,28.66,16.43250953
2007-10-09,256.19,30.67,22.04,28.59,16.48062583
2007-10-08,255.87,30.31,22.8,28.6,16.54890545
2007-10-05,253.63,30.2,22.93,28.59,17.05049137
2007-10-04,254.92,30.26,22.75,28.56,17.37531774
2007-10-02,256.8,28.35,26.39,28.54,19.20316238
2007-10-01,249.3,27.2,28.11,28.18,20.19180269
2007-09-28,247.2,25.78,35.26,28.17,20.63969338
2007-09-27,247.1,26.23,35.63,28.19,20.84078126
2007-09-21,243.45,25.76,35.59,28.11,21.10771581
2007-09-20,242.42,26.32,38.11,28.19,21.21879225
2007-09-19,241.08,28.43,38.09,28.18,21.35799564
2007-09-18,232.42,34.32,37.11,27.53,21.58841492
2007-09-17,236.72,31.91,36.7,27.32,21.46206901
2007-09-14,236.54,32.01,36.9,27.33,21.49410423
2007-09-13,233.86,34.93,36.95,27.28,22.64825124
2007-09-12,229.44,33.65,36.48,27.15,23.7295902
2007-09-11,234.12,33.75,38.07,26.9,23.55941645
2007-09-10,232.44,36.44,38.2,26.88,23.84553862
2007-09-07,238.92,31.84,37.53,26.42,24.19501662
2007-09-06,239.61,32.65,39.66,26.4,24.44996225
2007-09-05,236.61,32.7,39.83,26.39,24.44074581
2007-09-04,237.91,33.01,39.88,26.37,24.23724099
2007-09-03,238.72,32.64,39.89,26.41,24.19493998
2007-08-31,238.28,32.33,39.91,26.42,24.46315438
2007-08-30,234.22,33.08,40.21,26.31,24.42408298
2007-08-29,232.32,35.67,40.13,26.36,24.37812102
2007-08-28,232.38,34.35,40.24,26.5,23.96042072
2007-08-27,228.65,32.53,39.88,26.39,23.73568157
2007-08-24,227.18,33.31,40.99,26.38,23.66143256
2007-08-23,228.6,32.94,41.13,26.36,23.66930002
2007-08-22,223.24,34.42,40.37,26.11,23.6171204
2007-08-21,220.18,38.5,40.13,26.04,23.55270824
2007-08-20,219.72,41.77,40.4,26.08,23.25757496
2007-08-17,208.57,46.69,36.85,24.56,23.10733847
2007-08-16,215.67,41.37,35.8,23.9,21.66197701
2007-08-14,230.45,36.72,30.39,20.85,20.5791164
2007-08-13,233.88,36.2,30.58,20.66,20.31725614
2007-08-10,230.68,37.35,30.65,20.66,20.22520872
2007-08-09,241,30.4,27.38,19.07,19.94065493
2007-08-08,240.07,28.75,27.47,19.07,19.88224096
2007-08-07,234.5,29.34,26.95,18.74,19.9360215
2007-08-06,233.92,30.16,27.01,18.76,19.98527412
2007-08-03,236.91,29.53,26.78,18.69,20.23243099
2007-08-02,233.84,32.55,26.88,18.6,20.33452401
2007-08-01,234.36,31.97,26.9,18.58,19.08943782
2007-07-31,244.32,27.71,23.74,16.96,17.26147792
2007-07-30,241.39,28.73,23.55,16.89,17.14055152
2007-07-27,238.34,26.78,23.86,16.81,16.58786914
2007-07-26,248.75,25.1,19.41,14.87,15.93851027
2007-07-25,253.93,24.12,19.09,14.33,15.35574731
2007-07-24,252.61,23.42,19.39,14.34,14.86163107
2007-07-23,252.28,23.34,19.37,14.45,15.02661584
2007-07-20,251.45,22.76,19.67,15.07,15.02010419
2007-07-19,245.7,23.86,19.67,14.72,14.82942763
2007-07-18,244.92,25.09,19.67,14.82,14.8114908
2007-07-16,247.91,25.37,19.09,14.6,14.91524602
2007-07-13,250.19,27.8,18.9,14.46,14.97277673
2007-07-12,242.86,23.37,17.34,13.75,15.03120958
2007-07-11,240.46,23.39,18.08,13.99,15.05868875
2007-07-10,241.02,22.47,18.05,14.97,14.8578392
2007-07-09,239.68,21.42,18.08,14.99,14.8385913
2007-07-06,236.52,20.51,17.87,15.72,14.74765668
2007-07-05,234.75,21.05,17.95,15.85,14.60268071
2007-07-04,233.43,20.04,17.95,15.85,14.46411448
2007-07-03,229.29,19.71,17.49,15.62,14.55631772
2007-07-02,224.75,19.57,16.84,15.36,14.54693632
2007-06-29,221.31,19.95,16.47,15.2,14.11013746
2007-06-28,222.6,20.34,16.37,15.14,13.99415519
2007-06-27,220.35,20.79,16.26,15.08,14.14664569
2007-06-26,222.43,20.72,16.31,14.97,14.17514811
2007-06-25,223.4,21.9,16.17,15.05,13.97747512
2007-06-22,224.95,21.84,15.89,14.96,13.55507222
2007-06-21,227.81,20.81,15.12,14.9,13.0503902
2007-06-20,226.58,21.39,15.13,14.89,12.70433493
2007-06-19,229.04,20.03,14.51,14.74,12.38964118
2007-06-18,228.8,18.96,14.58,14.76,12.30336301
2007-06-15,224.61,19.25,13.91,14.53,12.1392835
2007-06-14,224.46,20.12,13.88,14.52,12.12125011
2007-06-13,218.59,19.7,12.04,14.35,11.88319562
2007-06-12,219.94,19.98,11.69,14.51,11.89911215
2007-06-11,218.39,20.69,12.09,14.6,11.83379548
2007-06-08,219.8,21.16,11.76,14.53,11.70294547
2007-06-07,223.17,21.07,10.86,14.3,11.70065732
2007-06-05,222.37,21.26,10.9,14.42,11.38726418
2007-06-04,221.9,21.63,10.92,14.44,11.21140482
2007-06-01,218.74,20.14,10.85,14.43,11.40520168
2007-05-31,216.45,18.59,11.91,14.36,10.72654724
2007-05-30,211.76,18.62,10.4,13.96,10.5783049
2007-05-29,212.06,18.36,10.46,14.29,10.35471617
2007-05-28,211.88,17.36,10.5,14.29,10.37562087
2007-05-25,210.54,17.96,10.68,14.35,10.52908815
2007-05-23,211.15,17.69,10.68,14.33,10.48405944
2007-05-22,210.69,16.93,10.83,14.33,10.45635189
2007-05-21,208.74,17.11,10.73,14.53,10.38313948
2007-05-18,206.69,17.12,10.84,14.49,10.06788543
2007-05-17,207.35,17.12,10.7,14.73,9.909287816
