,Index,Vol.Index,Hist_30D,Hist_90D,Phist_30D
2006-02-16,1289.38,11.48,10.25,10.48,8.153836541
2006-02-15,1280,12.31,10.03,10.51,8.121414031
2006-02-14,1275.53,12.25,10.04,10.51,8.694391571
2006-02-13,1262.86,13.35,10.76,10.42,8.431018996
2006-02-10,1266.99,12.87,10.82,10.74,8.393599059
2006-02-09,1263.78,13.12,10.84,10.88,8.162349329
2006-02-08,1265.65,12.83,10.84,10.88,8.273615423
2006-02-07,1254.78,13.59,10.9,10.79,8.131748913
2006-02-06,1265.02,13.04,10.64,10.79,7.994383087
2006-02-03,1264.03,12.96,10.71,10.79,8.071842491
2006-02-02,1270.84,13.23,10.6,10.74,8.01022239
2006-02-01,1282.46,12.36,10.2,10.61,7.90588631
2006-01-31,1280.08,12.95,10.37,10.61,7.941400734
2006-01-30,1285.2,12.39,10.33,10.59,7.92547909
2006-01-27,1283.72,11.97,10.34,10.73,7.992615746
2006-01-26,1273.83,12.42,10.16,10.75,8.027713702
2006-01-25,1264.68,12.87,10.06,10.73,7.948375862
2006-01-24,1266.86,13.31,10.05,10.81,7.857446608
2006-01-23,1263.82,13.93,10.06,10.81,7.975436687
2006-01-20,1261.49,14.56,10.05,10.82,8.089049644
2006-01-19,1285.04,11.98,8.41,10.41,7.533580794
2006-01-18,1277.93,12.25,8.27,10.38,7.475772249
2006-01-17,1282.93,11.91,8.21,10.43,7.366189907
2006-01-13,1287.61,11.23,8.11,10.43,7.622630309
2006-01-12,1286.06,11.2,8.81,10.44,7.743752851
2006-01-11,1294.18,10.94,8.81,10.57,7.738911015
2006-01-10,1289.69,10.86,8.78,10.58,7.840209984
2006-01-09,1290.15,11.13,9.22,10.58,7.805129711
2006-01-06,1285.45,11,9.18,10.68,7.913040349
2006-01-05,1273.48,11.31,8.82,10.6,7.860659962
2006-01-04,1273.46,11.37,8.93,10.64,7.90806617
2006-01-03,1268.8,11.14,9,10.68,7.936252185
2005-12-30,1248.29,12.07,7.67,10.34,7.365040127
2005-12-29,1254.42,11.61,7.99,10.37,7.319082465
2005-12-28,1258.17,11.35,7.91,10.37,7.445102704
2005-12-27,1256.54,11.57,8.03,10.37,7.457614035
2005-12-23,1268.66,10.27,7.4,10.23,7.188747011
2005-12-22,1268.12,10.29,7.42,10.23,7.582706983
2005-12-21,1262.79,10.81,7.69,10.21,7.677212314
2005-12-20,1259.62,11.19,7.68,10.41,7.619785433
2005-12-19,1259.92,11.38,7.79,10.42,7.627783151
2005-12-16,1267.32,10.68,7.5,10.43,7.558037042
2005-12-15,1270.94,10.73,7.4,10.48,7.613154005
2005-12-14,1272.74,10.48,7.39,10.48,7.81360317
2005-12-13,1267.43,11.11,7.77,10.51,7.76516284
2005-12-12,1260.43,11.47,7.84,10.49,7.769235979
2005-12-09,1259.37,11.69,8.02,10.58,8.197279157
2005-12-08,1255.84,12.21,9.14,10.65,8.353486044
2005-12-07,1257.37,12.18,9.86,10.65,8.377251684
2005-12-06,1263.7,11.52,9.82,10.67,8.400107386
2005-12-05,1262.09,11.6,9.9,10.67,8.761117077
2005-12-02,1265.08,11.01,10.76,10.75,8.872957082
2005-12-01,1264.67,11.24,10.75,10.79,9.517999387
2005-11-30,1249.48,12.06,11.54,10.62,9.950572768
2005-11-29,1257.48,11.89,11.94,10.56,9.977418591
2005-11-28,1257.46,11.84,12.49,10.59,9.953618956
2005-11-25,1268.25,10.88,12.06,10.51,9.981405391
2005-11-23,1265.61,10.96,12.19,10.58,10.11275
2005-11-22,1261.23,10.6,12.22,10.59,10.2827776
2005-11-21,1254.85,10.82,12.45,10.62,10.28303723
2005-11-18,1248.27,11.12,12.46,10.63,10.3192135
2005-11-17,1242.8,11.25,12.71,10.6,10.31461575
2005-11-16,1231.21,12.26,12.49,10.49,10.60074414
2005-11-15,1229.01,12.23,12.59,10.49,10.89887502
2005-11-14,1233.76,12.18,13.4,10.47,11.0107474
2005-11-11,1234.72,11.63,13.76,10.52,11.04524532
2005-11-10,1230.96,11.9,13.75,10.69,11.04010544
2005-11-09,1220.65,12.8,13.5,10.61,11.03537717
2005-11-08,1218.59,13.08,13.76,10.71,11.00548787
2005-11-07,1222.81,13.1,13.72,10.79,11.03996474
2005-11-04,1220.14,13.17,13.71,10.79,11.10250707
2005-11-03,1219.94,13,13.71,10.87,11.11809777
2005-11-02,1214.76,13.48,13.65,10.85,11.14600115
2005-11-01,1202.76,14.85,13.35,10.82,11.08508756
2005-10-31,1207.01,15.32,13.59,10.81,11.29689989
2005-10-28,1198.41,14.25,13.56,10.82,11.23302806
2005-10-27,1178.9,16.02,12.5,10.6,10.94659402
2005-10-26,1191.38,14.59,12.53,10.45,10.80464877
2005-10-25,1196.54,14.53,12.5,10.43,10.71655065
2005-10-24,1199.38,14.74,12.51,10.43,10.65491659
2005-10-21,1179.59,16.13,11.41,10.05,10.26481387
2005-10-20,1177.8,16.11,11.37,10.07,10.25040394
2005-10-19,1195.76,13.5,10.95,9.75,9.673883634
2005-10-18,1178.14,15.33,9.81,9.41,8.976399996
2005-10-17,1190.1,14.67,9.52,9.26,9.07636138
2005-10-14,1186.57,14.87,10.31,9.26,9.073031412
2005-10-13,1176.84,16.47,9.93,9.19,9.047555477
2005-10-12,1177.68,16.22,9.95,9.2,9.179943191
2005-10-11,1184.87,15.63,10.36,9.14,9.004067395
2005-10-10,1187.33,15.55,10.38,9.14,9.073496983
2005-10-07,1195.9,14.59,10.36,9.13,9.022445643
2005-10-06,1191.49,14.96,10.43,9.11,8.962090238
2005-10-05,1196.39,14.55,10.4,9.22,8.72191026
2005-10-04,1214.47,13.2,9.58,8.91,8.405810074
2005-10-03,1226.7,12.46,9.14,8.73,8.289455758
2005-09-30,1228.81,11.92,9.13,8.79,8.253192987
2005-09-29,1227.68,12.24,9.13,8.81,8.285662471
2005-09-28,1216.89,12.63,8.73,8.69,7.988688958
2005-09-27,1215.66,12.76,8.73,8.71,8.175998025
2005-09-26,1215.63,13.04,9.41,8.71,8.196262899
2005-09-23,1215.29,12.96,9.46,8.75,8.226492049
2005-09-22,1214.62,13.33,9.6,8.9,8.233502893
2005-09-21,1210.2,13.79,9.8,8.95,8.385446435
2005-09-20,1221.34,12.64,9.44,8.95,8.364373884
2005-09-19,1231.02,12.14,9.36,8.87,8.148943766
2005-09-16,1237.91,11.22,9.23,9,8.148867804
2005-09-15,1227.73,12.49,9.19,8.92,8.156081985
2005-09-14,1227.16,12.91,9.43,9.13,8.128831404
2005-09-13,1231.2,12.39,9.4,9.16,8.143929985
2005-09-12,1240.56,11.65,9.38,9.06,8.07085932
2005-09-09,1241.48,11.98,9.38,9.07,8.199385879
2005-09-08,1231.67,12.93,9.35,9.21,8.145479248
2005-09-07,1236.36,12.52,9.45,9.18,8.156592871
2005-09-06,1233.39,12.93,9.52,9.2,8.146319943
2005-09-02,1218.02,13.57,8.72,9.18,7.971104311
2005-09-01,1221.59,13.15,8.75,9.39,7.995031895
2005-08-31,1220.33,12.6,8.91,9.41,7.993423345
2005-08-30,1208.41,13.65,8.55,9.42,7.897928716
2005-08-29,1212.28,13.52,8.67,9.5,7.84047375
2005-08-26,1205.1,13.72,8.72,9.53,7.683028145
2005-08-25,1212.4,13.73,8.69,10.01,7.640426327
2005-08-24,1209.59,14.17,8.67,10.29,7.74438318
2005-08-23,1217.57,13.34,8.5,10.26,7.481738768
2005-08-22,1221.73,13.42,8.45,10.24,7.489448747
2005-08-19,1219.71,13.42,8.46,10.67,7.368733954
2005-08-18,1219.02,13.42,8.66,10.82,7.654143682
2005-08-17,1220.24,13.3,9.3,11.02,7.900418381
2005-08-16,1219.34,13.52,9.31,11.06,7.997223514
2005-08-15,1233.87,12.26,8.93,10.86,7.973182422
2005-08-12,1230.39,12.74,9.23,10.95,7.903834551
2005-08-11,1237.81,12.42,8.98,10.94,7.941512991
2005-08-10,1229.13,12.38,9.14,10.88,7.866522282
2005-08-09,1231.38,12.4,9.13,10.9,7.72624691
2005-08-08,1223.13,13.21,9.3,10.85,7.619143987
2005-08-05,1226.42,12.48,9.24,10.91,7.621367257
2005-08-04,1235.86,12.52,9.24,10.82,7.817939484
2005-08-03,1245.04,11.83,9.59,10.96,7.776418384
2005-08-02,1244.12,11.75,9.59,11.05,7.777827163
2005-08-01,1235.35,12.08,9.43,11,7.761537749
2005-07-29,1234.18,11.57,9.44,11.01,7.82362861
2005-07-28,1243.72,10.52,9.18,10.91,7.732738519
2005-07-27,1236.79,10.36,9.1,11.04,7.741718992
2005-07-26,1231.16,10.99,9.04,11.05,7.742557039
2005-07-25,1229.03,11.1,9.05,11.05,7.884031582
2005-07-22,1233.68,10.52,8.95,11.03,7.890324439
2005-07-21,1227.04,10.97,8.9,11.09,7.963537588
2005-07-20,1235.2,10.23,8.69,11.11,7.906644432
2005-07-19,1229.35,10.45,8.67,11.12,7.848185512
2005-07-18,1221.13,10.77,8.49,11.15,7.788064704
2005-07-15,1227.92,10.33,8.26,11.11,7.877844606
2005-07-14,1226.5,10.81,8.59,11.25,7.883392836
2005-07-13,1223.29,10.84,8.57,11.27,8.043312675
2005-07-12,1222.21,10.95,8.93,11.28,8.083792883
2005-07-11,1219.44,11.28,9.16,11.39,8.006919271
2005-07-08,1211.86,11.45,8.99,11.34,8.027460092
2005-07-07,1197.87,12.49,8.51,11.16,7.798368939
2005-07-06,1194.94,12.27,8.55,11.2,7.529414793
2005-07-05,1204.99,11.68,8.15,11.16,7.456326863
2005-07-01,1194.44,11.4,7.79,11.17,7.234448552
2005-06-30,1191.33,12.04,7.77,11.24,7.235956835
2005-06-29,1199.85,11.77,7.56,11.21,7.296252838
2005-06-28,1201.57,11.58,8.06,11.49,7.569679469
2005-06-27,1190.69,12.52,7.88,11.38,7.591612657
2005-06-24,1191.57,12.18,8.34,11.46,7.991743597
2005-06-23,1200.73,12.13,8.09,11.39,8.210438394
2005-06-22,1213.88,11.05,7.98,11.25,8.166632959
2005-06-21,1213.61,11.08,8.02,11.25,8.42454774
2005-06-20,1216.1,11.47,8.75,11.3,8.507749556
2005-06-17,1216.96,11.48,8.88,11.32,8.489479308
2005-06-16,1210.96,11.15,8.83,11.39,8.581405681
2005-06-15,1206.58,11.46,8.86,11.38,8.809939818
2005-06-14,1203.91,11.79,9.5,11.37,8.836550864
2005-06-13,1200.82,11.65,9.51,11.52,8.857631519
2005-06-10,1198.11,11.96,9.57,11.52,9.10677225
2005-06-09,1200.93,12.08,10.01,11.53,9.204693256
2005-06-08,1194.67,12.7,10.69,11.55,9.365879045
2005-06-07,1197.26,12.39,10.67,11.63,9.48655813
2005-06-06,1197.51,12.28,11.1,11.64,9.507789406
2005-06-03,1196.02,12.15,11.33,11.64,9.809779568
2005-06-02,1204.29,11.84,11.32,11.6,10.26966973
2005-06-01,1202.27,12.36,12.57,11.62,10.64363171
2005-05-31,1191.5,13.29,13.17,11.54,10.5124887
2005-05-27,1198.78,12.15,13.05,11.54,10.55047538
2005-05-26,1197.62,12.24,13.05,11.63,10.96252305
2005-05-25,1190.01,12.58,14.08,11.69,11.05506733
2005-05-24,1194.07,12.69,14.4,11.79,11.25323884
2005-05-23,1193.86,12.95,14.88,11.83,11.5812176
2005-05-20,1189.28,13.14,14.92,11.91,11.53903667
2005-05-19,1191.08,13.32,14.91,11.93,11.61019296
2005-05-18,1185.56,13.63,15.07,11.95,11.63011364
2005-05-17,1173.8,14.57,14.86,11.84,11.50228823
2005-05-16,1165.69,15.68,14.72,11.78,11.35065323
2005-05-13,1154.05,16.32,14.44,11.66,11.32007944
2005-05-12,1159.36,16.12,14.42,11.65,11.39048183
2005-05-11,1171.11,14.45,14.24,11.7,11.17406155
2005-05-10,1166.22,14.91,14.17,11.75,11.2340982
2005-05-09,1178.84,13.75,14.41,11.61,11.22886968
2005-05-06,1171.35,14.05,14.48,11.55,11.21107558
2005-05-05,1172.63,13.98,14.49,11.55,11.2333452
2005-05-04,1175.65,13.85,14.47,11.62,11.15141289
2005-05-03,1161.17,14.53,13.97,11.43,11.24631274
2005-05-02,1162.16,15.12,14.28,11.43,11.25554443
2005-04-29,1156.85,15.31,14.24,11.42,11.26959537
2005-04-28,1143.22,16.86,13.68,11.34,10.98944766
2005-04-27,1156.38,14.87,13.34,11.18,10.95186394
2005-04-26,1151.74,14.91,13.42,11.22,10.85878786
2005-04-25,1162.1,14.62,13.35,11.13,10.73232644
2005-04-22,1152.12,15.38,13.17,11.02,10.79765106
2005-04-21,1159.95,14.41,13.21,10.99,10.58266519
2005-04-20,1137.5,16.92,11.56,10.57,10.18715106
2005-04-19,1152.78,14.96,11.31,10.33,9.806417882
2005-04-18,1145.98,16.56,11.07,10.32,9.768433538
2005-04-15,1142.62,17.74,11.06,10.35,9.882865837
2005-04-14,1162.05,14.53,10.66,10.12,9.541882989
2005-04-13,1173.79,13.31,10.32,9.98,9.491200252
2005-04-12,1187.76,11.3,9.77,9.77,9.263288833
2005-04-11,1181.21,11.98,9.77,9.73,9.019573997
2005-04-08,1181.2,12.62,9.92,10.06,9.165191339
2005-04-07,1191.14,12.33,10.09,9.98,9.217226085
2005-04-06,1184.07,13.15,10.21,9.94,9.243208926
2005-04-05,1181.39,13.68,10.33,9.94,9.550651567
2005-04-04,1176.12,14.11,11.1,9.93,9.521701252
2005-04-01,1172.92,14.09,11.06,9.92,9.507271103
2005-03-31,1180.59,14.02,11.14,9.91,9.105333992
2005-03-30,1181.41,13.64,11.14,10.09,9.12956036
2005-03-29,1165.36,14.49,10.29,9.82,8.821641716
2005-03-28,1174.28,13.75,10.11,9.78,8.784694988
2005-03-24,1171.42,13.42,10.33,9.84,8.75748405
2005-03-23,1172.53,14.06,10.43,9.84,8.844701734
2005-03-22,1171.71,14.27,10.7,9.97,8.802409795
2005-03-21,1183.78,13.61,10.3,9.93,8.424401627
2005-03-18,1189.65,13.14,10.21,9.89,8.512726351
2005-03-17,1190.21,13.29,10.76,9.89,8.477715405
2005-03-16,1188.07,13.49,10.78,9.89,8.467298877
2005-03-15,1197.75,13.15,10.53,9.8,8.394723652
2005-03-14,1206.83,12.39,10.43,10.07,8.340447374
2005-03-11,1200.08,12.8,10.58,10.19,8.388389039
2005-03-10,1209.25,12.49,10.32,10.09,8.18115757
2005-03-09,1207.01,12.7,10.31,10.09,8.135755592
2005-03-08,1219.43,12.4,9.77,9.91,8.080867014
2005-03-07,1225.31,12.26,9.6,9.86,8.138871539
2005-03-04,1222.12,11.94,9.72,10.07,8.263288497
2005-03-03,1210.47,12.93,9.68,10.23,8.176950535
2005-03-02,1210.08,12.5,10.03,10.24,8.192531237
2005-03-01,1210.41,12.04,10.49,10.4,8.3522799
2005-02-28,1203.6,12.08,10.74,10.38,8.337520592
2005-02-25,1211.37,11.49,10.63,10.3,8.308226028
2005-02-24,1200.2,11.57,10.69,10.36,8.309843378
2005-02-23,1190.8,12.39,10.5,10.32,8.230970429
2005-02-22,1184.16,13.14,10.53,10.3,8.246363343
2005-02-18,1201.59,11.18,9.58,10.11,7.940421314
2005-02-17,1200.75,11.77,9.59,10.21,7.994612892
2005-02-16,1210.34,11.1,9.28,10.11,7.957861744
2005-02-15,1210.12,11.27,9.37,10.11,8.429826366
2005-02-14,1206.14,11.52,10.03,10.2,8.745799731
2005-02-11,1205.3,11.43,10.33,10.37,8.770349551
2005-02-10,1197.01,11.51,10.1,10.36,8.504149066
2005-02-09,1191.99,12,10,10.35,8.450054239
2005-02-08,1202.3,11.6,9.68,10.23,8.351811347
2005-02-07,1201.72,11.73,9.94,10.52,8.426825337
2005-02-04,1203.03,11.21,10.01,10.52,8.427206536
2005-02-03,1189.89,11.79,9.4,10.39,8.257791011
2005-02-02,1193.19,11.66,9.45,10.41,8.345230824
2005-02-01,1189.41,12.03,9.8,10.47,8.427195028
2005-01-31,1181.27,12.82,9.56,10.41,8.432734849
2005-01-28,1171.36,13.24,9.39,10.37,8.397257236
2005-01-27,1174.55,13.24,9.38,10.65,8.346657497
2005-01-26,1174.07,13.44,9.41,10.7,8.345270189
2005-01-25,1168.41,14.06,9.36,10.72,8.416901926
2005-01-24,1163.75,14.65,9.71,10.73,8.318900019
2005-01-21,1167.87,14.36,9.67,10.71,8.562580197
2005-01-20,1175.41,13.83,9.66,10.73,8.451891639
2005-01-19,1184.63,13.18,9.48,10.64,8.580007761
2005-01-18,1195.98,12.47,9.64,10.49,8.476683474
2005-01-14,1184.52,12.43,9.19,10.4,8.274675855
2005-01-13,1177.45,12.84,8.99,10.37,8.281441819
2005-01-12,1187.7,12.56,8.62,10.28,8.491993357
2005-01-11,1182.99,13.19,9.65,10.32,8.326213764
2005-01-10,1190.25,13.23,9.54,10.29,8.477515896
2005-01-07,1186.19,13.49,9.56,10.43,8.390475501
2005-01-06,1187.89,13.58,9.55,10.42,8.299084864
2005-01-05,1183.74,14.09,9.57,10.43,8.294627632
2005-01-04,1188.05,13.98,9.5,10.51,8.329614659
2005-01-03,1202.08,14.08,8.86,10.29,8.082820058
2004-12-31,1211.92,13.29,9.2,10.17,7.708024147
2004-12-30,1213.55,12.56,9.17,10.23,7.901459812
2004-12-29,1213.45,11.62,9.27,10.23,7.988141656
2004-12-28,1213.54,12,9.59,10.25,8.00560129
2004-12-27,1204.92,12.14,9.39,10.23,8.131258717
2004-12-23,1210.13,11.23,9.6,10.22,8.215291979
2004-12-22,1209.57,11.45,9.89,10.4,8.247890204
2004-12-21,1205.45,11.55,9.89,10.4,8.231866884
2004-12-20,1194.65,11.83,9.6,10.53,8.09619083
2004-12-17,1194.22,11.95,9.62,10.52,8.110640093
2004-12-16,1203.21,12.27,9.3,10.65,8.502880442
2004-12-15,1205.72,12.35,10.24,10.66,8.785357055
2004-12-14,1203.38,12.73,10.61,10.85,8.927691419
2004-12-13,1198.68,12.54,10.62,10.84,8.908658755
2004-12-10,1188,12.76,10.4,11.14,8.831991703
2004-12-09,1189.24,12.88,10.37,11.53,8.922778859
2004-12-08,1182.81,13.19,10.31,11.51,9.064927605
2004-12-07,1177.07,13.67,10.8,11.55,9.361573166
2004-12-06,1190.25,13.19,10.66,11.38,9.154987564
2004-12-03,1191.17,12.96,10.66,11.38,9.323648302
2004-12-02,1190.33,12.98,11.3,11.4,9.361516423
2004-12-01,1191.37,12.97,11.25,11.39,9.415239106
2004-11-30,1173.82,13.24,10.61,11.24,9.347851262
2004-11-29,1178.57,13.3,11.05,11.22,9.482584452
2004-11-26,1182.65,12.78,10.96,11.35,9.396907792
2004-11-24,1181.76,12.72,10.97,11.35,9.578504801
2004-11-23,1176.94,12.67,11.5,11.6,9.919787887
2004-11-22,1177.24,12.97,11.81,11.64,9.937524438
2004-11-19,1170.34,13.5,11.8,11.61,9.839624332
2004-11-18,1183.55,12.98,11.13,11.47,9.791503428
2004-11-17,1181.94,13.21,11.48,11.5,9.925949475
2004-11-16,1175.43,13.21,11.91,11.49,9.837969577
2004-11-15,1183.81,13.38,11.76,11.41,9.798892273
2004-11-12,1184.17,13.33,11.76,11.41,9.86544121
2004-11-11,1173.48,13.04,11.54,11.33,10.03745068
2004-11-10,1162.91,13.08,12.04,11.34,9.934929812
2004-11-09,1164.08,13.61,12.03,11.34,9.950808876
2004-11-08,1164.89,13.8,12.04,11.43,10.03978118
2004-11-05,1166.17,13.84,12.07,11.44,10.07493496
2004-11-04,1161.67,13.97,12.28,11.58,9.988497647
2004-11-03,1143.2,14.04,11.43,11.27,9.591595469
2004-11-02,1130.54,16.18,11.12,11.12,9.584908524
2004-11-01,1130.51,16.27,11.94,11.12,9.505496503
2004-10-29,1130.2,16.27,12.09,11.15,9.546955845
2004-10-28,1127.44,15.39,12.19,11.16,9.54982095
2004-10-27,1125.4,15.72,12.26,11.25,9.462415415
2004-10-26,1111.09,16.39,11.64,11.05,9.092137596
2004-10-25,1094.81,16.58,10.83,10.76,8.751788305
2004-10-22,1095.74,15.28,10.87,10.77,8.744734645
2004-10-21,1106.49,14.54,10.55,10.65,8.665323692
2004-10-20,1103.66,14.85,10.63,10.64,8.589652089
2004-10-19,1103.23,15.13,10.65,10.69,8.512636556
2004-10-18,1114.02,14.71,10.34,10.7,8.346800687
2004-10-15,1108.2,15.04,10.43,10.69,8.239283124
2004-10-14,1103.29,16.43,10.4,10.78,8.327705202
2004-10-13,1113.65,15.42,10.58,10.67,8.233854252
2004-10-12,1121.84,15.05,10.32,10.95,7.921490556
2004-10-11,1124.39,14.71,10.35,10.98,7.924927327
2004-10-08,1122.14,15.05,10.66,11.05,7.94006539
2004-10-07,1130.65,14.5,10.38,10.98,7.723074352
2004-10-06,1142.05,13.28,9.82,10.84,7.794850866
2004-10-05,1134.48,13.95,9.9,10.79,7.776678951
2004-10-04,1135.17,13.41,9.89,10.83,7.79695034
2004-10-01,1131.5,12.75,9.93,10.82,7.868103441
2004-09-30,1114.58,13.34,9.1,10.86,7.545128474
2004-09-29,1114.8,13.21,9.19,10.86,7.911581671
2004-09-28,1110.06,13.83,9.79,10.86,7.92048554
2004-09-27,1103.52,14.62,9.67,10.81,8.163278989
2004-09-24,1110.11,14.28,10.17,10.77,8.168881713
2004-09-23,1108.36,14.8,10.17,10.83,8.393990762
2004-09-22,1113.56,14.74,10.76,10.95,8.615926886
2004-09-21,1129.3,13.66,9.78,10.68,8.520585122
2004-09-20,1122.2,14.43,10.26,10.63,8.445206874
2004-09-17,1128.55,14.03,10,10.58,8.871838098
2004-09-16,1123.5,14.39,11.27,10.63,9.30690269
2004-09-15,1120.37,14.64,12.45,10.79,9.401160443
2004-09-14,1128.33,13.56,12.23,10.98,9.379962615
2004-09-13,1125.82,13.17,12.41,11.04,9.518687573
2004-09-10,1123.92,13.76,12.46,11.04,9.52708321
2004-09-09,1118.38,14.01,12.39,11.01,9.46745734
2004-09-08,1116.27,14.06,12.44,11.12,9.761228783
2004-09-07,1121.3,14.07,12.34,11.14,9.909774711
2004-09-03,1113.63,13.91,12.51,11.15,9.934863372
2004-09-02,1118.31,14.28,12.44,11.38,10.09831871
2004-09-01,1105.91,14.91,12.43,11.22,10.18015318
2004-08-31,1104.24,15.29,12.45,11.23,10.65450241
2004-08-30,1099.15,15.44,13.03,11.2,10.65948595
2004-08-27,1107.77,14.71,12.99,11.39,10.66708287
2004-08-26,1105.09,14.91,12.97,11.42,10.77959039
2004-08-25,1104.96,14.98,13.06,11.73,10.8318643
2004-08-24,1096.19,15.33,12.87,11.64,10.79106374
2004-08-23,1095.68,15.88,12.9,11.68,10.72631814
2004-08-20,1098.35,16,12.89,11.68,10.77512248
2004-08-19,1091.23,16.96,12.72,11.62,10.68817686
2004-08-18,1095.17,16.23,12.74,11.83,10.71752773
2004-08-17,1081.71,17.02,12.31,11.66,10.46169437
2004-08-16,1079.34,17.57,12.3,11.65,10.56074563
2004-08-13,1064.8,17.98,11.59,11.44,10.28317931
2004-08-12,1063.23,19.08,11.55,11.43,10.58111058
2004-08-11,1075.79,18.04,11.45,11.37,10.49413536
2004-08-10,1079.04,17.47,11.59,11.47,10.32332813
2004-08-09,1065.22,18.89,10.76,11.28,10.21576356
2004-08-06,1063.97,19.34,10.72,11.27,10.33278245
2004-08-05,1080.7,18.32,9.94,11,9.935436924
2004-08-04,1098.63,16.21,8.87,10.88,9.688040038
2004-08-03,1099.69,16.03,9.35,10.88,9.696649025
2004-08-02,1106.62,15.37,9.31,11.18,9.711875337
2004-07-30,1101.72,15.32,9.22,11.16,9.653059986
2004-07-29,1100.43,15.68,9.26,11.16,9.648472795
2004-07-28,1095.42,16.15,9.1,11.36,9.586397038
2004-07-27,1094.83,16.55,9.12,11.51,9.395089596
2004-07-26,1084.07,17.3,8.75,11.38,9.439249012
2004-07-23,1086.2,16.5,9.12,11.56,9.304900145
2004-07-22,1096.84,15.75,8.93,11.48,9.214742537
2004-07-21,1093.88,16.41,9.2,11.73,8.935373557
2004-07-20,1108.67,14.17,8.45,11.71,8.66626853
2004-07-19,1100.9,15.17,9.57,11.93,8.746369315
2004-07-16,1101.39,14.34,9.73,12.19,8.736945201
2004-07-15,1106.69,14.71,9.87,12.2,8.685301745
2004-07-14,1111.47,13.76,9.87,12.26,8.715934817
2004-07-13,1115.14,14.46,9.82,12.26,8.549396992
2004-07-12,1114.35,14.96,9.82,12.27,8.650018772
2004-07-09,1112.81,15.78,9.97,12.27,8.589869559
2004-07-08,1109.11,16.2,9.93,12.29,9.274953533
2004-07-07,1118.33,15.81,10.7,12.34,9.266740479
2004-07-06,1116.21,16.25,10.7,12.33,9.344659179
2004-07-02,1125.38,15.08,10.38,12.26,9.222881103
2004-07-01,1128.94,15.2,10.3,12.27,9.585356548
2004-06-30,1140.84,14.34,9.72,12.14,9.326228225
2004-06-29,1136.2,15.47,9.82,12.13,9.549543338
2004-06-28,1133.35,16.07,10.47,12.12,9.760001101
2004-06-25,1134.43,15.19,10.47,12.14,9.77154598
2004-06-24,1140.65,14.81,10.29,12.13,10.18994045
2004-06-23,1144.06,13.98,10.2,12.24,10.23490588
2004-06-22,1134.41,14.31,10.15,12.18,10.47975015
2004-06-21,1130.3,15.26,10.74,12.19,10.75861836
2004-06-18,1135.02,14.99,11.53,12.31,10.94279717
2004-06-17,1132.05,15.15,11.72,12.34,10.9077255
2004-06-16,1133.56,14.79,11.72,12.34,11.10150523
2004-06-15,1132.01,15.05,11.72,12.53,11.22073551
2004-06-14,1125.29,16.07,11.9,12.49,11.22471674
2004-06-10,1136.47,15.04,11.63,12.46,11.47122524
2004-06-09,1131.33,15.39,11.83,12.43,11.71994338
2004-06-08,1142.18,15.01,12.23,12.34,11.72430005
2004-06-07,1140.42,15.39,12.24,12.34,11.82624372
2004-06-04,1122.5,16.78,11.3,12.07,11.54732332
2004-06-03,1116.64,17.03,11.16,12.26,11.82542556
2004-06-02,1124.99,16.08,11.79,12.31,11.84309457
2004-06-01,1121.2,16.3,11.85,12.47,12.1971125
2004-05-28,1120.68,15.5,12.76,12.47,12.14848085
2004-05-27,1121.28,15.28,12.76,12.48,12.22485229
2004-05-26,1114.94,15.97,12.74,12.52,12.31603165
2004-05-25,1113.05,15.96,12.73,12.51,12.37408473
2004-05-24,1095.41,18.08,11.66,12.26,12.21976721
2004-05-21,1093.56,18.49,12.24,12.26,12.17810867
2004-05-20,1089.19,18.67,12.29,12.32,12.26235303
2004-05-19,1088.68,18.93,12.27,12.35,12.29829697
2004-05-18,1091.49,19.33,12.37,12.38,12.03373289
2004-05-17,1084.1,19.96,12.08,12.4,12.00314082
2004-05-14,1095.7,18.47,12.11,12.31,11.87309244
2004-05-13,1096.44,18.86,12.47,12.32,11.74957284
2004-05-12,1097.28,18.14,12.61,12.32,11.70895085
2004-05-11,1095.45,18.57,12.59,12.5,11.2718022
2004-05-10,1087.12,19.77,12.41,12.44,11.47406831
2004-05-07,1098.7,18.13,12.73,12.32,11.15426819
2004-05-06,1113.99,17.05,12.02,12.09,11.17408263
2004-05-05,1121.53,15.77,12.75,12.21,11.06587322
2004-05-04,1119.55,16.55,12.78,12.21,11.12186319
2004-05-03,1117.49,16.62,12.79,12.21,11.34407106
2004-04-30,1107.3,17.19,13.15,12.12,11.38538407
2004-04-29,1113.89,16.6,13.46,12.09,11.3893585
2004-04-28,1122.41,16.29,13.27,12.02,11.16930626
2004-04-27,1138.11,15.07,13,11.92,11.02101677
2004-04-26,1135.53,14.77,13.07,11.92,11.21358554
2004-04-23,1140.6,14.01,13.78,11.93,11.2681488
2004-04-22,1139.93,14.61,14.22,11.98,11.64514392
2004-04-21,1124.09,15.6,14.45,11.76,11.56953685
2004-04-20,1118.15,16.67,15,11.88,11.58192567
2004-04-19,1135.82,15.42,14.36,11.55,11.28328709
2004-04-16,1134.61,14.94,14.55,11.65,11.45181677
2004-04-15,1128.84,15.74,14.47,11.69,11.3746044
2004-04-14,1128.17,15.62,14.51,11.77,11.26365499
