,Index,Vol.Index,Hist_30D,Hist_90D,Phist_30D
2007-02-08,20735.05,18.37,18.68,15.51,14.10728268
2007-02-07,20679.69,18.57,19.06,15.51,13.64176166
2007-02-06,20655.2,19.68,19.9,15.52,13.63523423
2007-02-05,20455.62,20.6,19.79,15.56,13.47960131
2007-02-02,20563.68,20.1,19.68,15.74,13.41346077
2007-02-01,20430.16,21,19.98,15.74,13.50097068
2007-01-31,20106.42,21.38,19.99,15.55,13.30966693
2007-01-30,20460.46,20.28,19.1,15.22,12.64161274
2007-01-29,20236.68,20.52,19.07,15.2,12.4886663
2007-01-26,20281.13,20.18,19.17,15.2,12.6140048
2007-01-25,20669.83,19.26,18.4,14.81,12.55671318
2007-01-24,20821.05,19.2,18.17,14.73,12.40461712
2007-01-23,20769.7,18.43,18.27,14.74,12.29510136
2007-01-22,20772.22,18.08,18.44,14.77,12.39579923
2007-01-19,20327.72,17.88,17.93,14.41,12.27705215
2007-01-18,20277.51,18.18,17.94,14.6,12.2947413
2007-01-17,20064.57,18.27,18.05,14.52,12.14598334
2007-01-16,20027.95,18.63,18.06,14.65,12.20566493
2007-01-15,20068.56,18.55,18.7,14.78,12.12903254
2007-01-12,19613.41,18,17.71,14.34,11.87555828
2007-01-11,19385.37,18.91,17.53,14.24,12.30522398
2007-01-10,19568.34,19.39,19.64,14.13,12.05458326
2007-01-09,19898.08,20.27,18.93,13.8,11.99024492
2007-01-08,20029.66,20.33,18.78,13.84,11.61680424
2007-01-05,20211.28,20.63,18.51,13.77,11.54329186
2007-01-04,20025.58,21.55,18.67,13.73,10.87921497
2007-01-03,20413.39,20.76,17.49,13.24,10.108144
2007-01-02,20310.18,20.3,18,13.45,9.825498563
2006-12-29,19964.72,19.74,17.38,13.23,9.55148864
2006-12-28,20001.91,19.47,17.35,13.26,9.587632101
2006-12-27,19725.73,19.46,17.2,13.55,9.619805072
2006-12-22,19320.52,17.55,16.13,13.15,9.704802327
2006-12-21,19222.84,18.56,16.09,13.17,9.69823384
2006-12-20,19240.12,18.87,16.12,13.26,9.709602957
2006-12-19,18964.55,18.99,15.7,13.06,9.853963634
2006-12-18,19192.91,17.36,15.39,12.87,9.930482309
2006-12-15,19110.65,17,15.35,12.86,10.0717009
2006-12-14,18919.4,16.9,15.34,12.84,10.08639613
2006-12-13,18718.19,17.37,15.01,13.04,10.4114646
2006-12-12,18907.17,17.16,15.24,12.92,10.21758433
2006-12-11,18924.66,17.31,15.34,12.92,10.20894824
2006-12-08,18739.99,16.97,15.11,12.97,10.34857304
2006-12-07,18842.99,16.79,15.03,12.92,10.35893385
2006-12-06,19026.36,16.74,14.94,12.82,10.08565287
2006-12-05,18944.19,16.6,14.92,12.84,9.94142843
2006-12-04,18702.73,16.91,14.51,12.68,9.887930351
2006-12-01,18690.82,16.61,14.53,12.68,9.829995921
2006-11-30,18960.48,15.96,13.82,12.72,9.52991573
2006-11-29,18780.93,16.9,13.69,12.64,9.612608429
2006-11-28,18639.53,17.46,13.56,12.63,9.809478151
2006-11-27,19204.01,16.56,9.57,11.41,9.222492196
2006-11-24,19260.3,16.18,9.45,11.39,9.104148799
2006-11-23,19265.32,16.1,9.49,11.95,9.105472372
2006-11-22,19250.79,15.45,9.49,11.95,9.087210123
2006-11-21,19008.3,16.06,8.96,11.82,8.98994847
2006-11-20,18954.63,16.79,9.15,11.87,9.372309795
2006-11-17,19182.71,15.98,9.28,11.82,9.21840744
2006-11-16,19154.07,16.23,9.31,12.1,9.244252583
2006-11-15,19093,16.24,10.13,12.1,9.204315178
2006-11-14,18878.42,16.16,9.78,12.07,9.31574035
2006-11-13,18868.54,16.31,9.77,12.13,9.377488719
2006-11-10,18891.14,16.14,9.72,12.12,9.272358172
2006-11-09,18952.86,16.24,9.57,12.19,9.315445464
2006-11-08,18811.24,16.53,9.89,12.22,9.832601347
2006-11-07,18939.31,16.15,10.7,12.14,9.675893339
2006-11-06,18936.55,15.51,10.81,12.14,9.347898054
2006-11-03,18749.69,15.17,10.61,12.7,9.147555433
2006-11-02,18714.78,15.16,10.68,12.74,9.566994905
2006-11-01,18453.65,15.24,10.3,12.59,9.129409928
2006-10-31,18324.35,15.63,10.26,12.57,9.22149249
2006-10-27,18297.55,15.52,10.46,12.57,9.11430991
2006-10-26,18353.74,15.02,10.35,12.56,8.992820393
2006-10-25,18157.94,14.92,10.06,12.56,8.918073924
2006-10-24,18153.41,15.23,10.21,12.56,9.146661885
2006-10-23,18089.85,15.46,10.33,12.71,9.426623405
2006-10-20,18113.55,15.51,11.08,12.75,9.428964437
2006-10-19,17986.97,16.86,10.98,13.39,9.381880538
2006-10-18,18048.09,17.51,11.38,13.48,9.593908073
2006-10-17,18014.84,17.88,11.93,13.48,9.531871244
2006-10-16,18010.2,18.01,12.03,14.25,9.236522178
2006-10-13,17988.86,17.57,12.1,14.25,9.39513387
2006-10-12,17873.09,17.61,11.99,14.33,9.34903174
2006-10-11,17862.79,17.88,12.09,14.95,9.415045124
2006-10-10,17823.7,17.71,12.5,15.08,9.381994245
2006-10-09,17675.24,18.12,12.56,15.04,9.373321264
2006-10-06,17903.39,17.17,11.81,14.87,9.01298098
2006-10-05,17907.67,17.11,11.81,15.11,9.143852253
2006-10-04,17629.21,16.09,11.76,15.12,9.114179684
2006-10-03,17606.53,16,11.84,15.18,9.070969538
2006-09-29,17543.05,15.8,12.02,15.19,9.428080215
2006-09-28,17530.57,16.03,13.41,15.31,9.175531953
2006-09-27,17521.51,16.32,13.44,15.39,9.293424231
2006-09-26,17308.08,17.05,12.98,15.28,9.273381214
2006-09-25,17546.04,16.15,12.66,15.08,8.660287325
2006-09-22,17600.65,16.02,12.62,16.07,8.589279914
2006-09-21,17619.97,15.75,12.62,16.07,8.571150403
2006-09-20,17512.96,15.37,12.51,16.49,8.596016406
2006-09-19,17346.7,15.43,12.4,16.56,8.968382819
2006-09-18,17387.21,15.1,13.42,16.6,8.928371598
2006-09-15,17237.65,15.07,13.28,17.08,8.897108187
2006-09-14,17183.45,15.08,13.3,17.24,9.140074704
2006-09-13,17210.04,15.45,13.62,17.25,9.035165783
2006-09-12,17075.4,16.23,13.42,17.2,9.274223149
2006-09-11,16948.59,17,13.41,17.23,9.068707969
2006-09-08,17145.76,15.8,12.97,17.36,8.894496534
2006-09-07,17096.44,17.1,12.95,17.36,8.914826769
2006-09-06,17258.51,17.05,12.6,17.35,9.134367744
2006-09-05,17438.8,16.66,13.12,17.38,8.838808292
2006-09-04,17513.88,16.38,12.99,17.38,8.810061771
2006-09-01,17423.72,16.07,13.02,17.37,8.896741406
2006-08-31,17392.27,15.81,13.02,17.39,8.736600089
2006-08-30,17284.71,15.94,12.97,17.42,8.764604077
2006-08-29,17083.28,17.16,14.17,17.44,8.703810111
2006-08-28,16922.29,17.69,13.99,17.37,8.778281572
2006-08-25,16955.45,17.83,13.98,17.41,8.894113828
2006-08-24,16883.04,18.15,14.08,17.5,8.881732901
2006-08-23,17088.39,18.41,13.94,17.5,9.166118121
2006-08-22,17149.75,18.25,14.56,17.52,9.190860001
2006-08-21,17007.88,18.2,14.4,17.57,9.161973557
2006-08-18,17330.7,17.25,13.27,17.26,8.974664223
2006-08-17,17373.05,17.32,13.38,17.26,8.981519276
2006-08-16,17451.03,17.02,13.24,17.24,9.428906091
2006-08-15,17274.07,17.27,13.26,17.46,9.438873222
2006-08-14,17290.01,17.33,13.47,17.46,9.450907234
2006-08-11,17249.95,16.7,13.47,17.65,9.509844974
2006-08-10,17222.14,17,13.48,17.68,9.576395756
2006-08-09,17346.58,16.77,14.83,17.67,9.507926358
2006-08-08,17048.2,17.5,14.24,17.5,8.759407566
2006-08-07,16953.55,17.25,14.29,17.48,8.830993524
2006-08-04,16887.8,17.57,14.34,17.5,8.785813109
2006-08-03,17048.42,17.48,13.9,17.42,8.619593734
2006-08-02,17032.75,17.69,13.93,17.47,8.627798694
2006-08-01,16911.37,17.95,14.08,17.72,8.507418935
2006-07-31,16971.34,18.2,13.95,17.71,8.636182865
2006-07-28,16955.04,18.13,14.48,17.76,8.525293889
2006-07-27,16916.77,18.17,14.64,17.77,8.516793808
2006-07-26,16617.24,18.3,15.62,17.52,8.308983561
2006-07-25,16583.86,18.45,15.88,17.64,8.54142417
2006-07-24,16480.59,18.87,15.86,17.62,8.8895698
2006-07-21,16464.18,18.73,17.91,17.65,9.01340876
2006-07-20,16472.62,18.99,17.91,17.67,9.320251688
2006-07-19,16097.54,20.28,16.95,17.24,9.517614327
2006-07-18,16043.94,20.7,18.49,17.28,9.623650679
2006-07-17,16064.82,20.92,18.75,17.43,9.660880955
2006-07-14,16135.71,19.99,18.71,17.41,9.599766117
2006-07-13,16305.48,19.11,18.5,17.34,9.911498621
2006-07-12,16522.21,18.56,18.58,17.19,10.11865194
2006-07-11,16490.13,18.85,19.14,17.23,10.15269028
2006-07-10,16603.81,18.9,19.13,17.19,10.15153427
2006-07-07,16459.78,18.97,19.02,17.16,9.833926319
2006-07-06,16440.99,19.06,19.32,17.16,9.897254133
2006-07-05,16267.18,19.39,19.32,17.17,9.724333933
2006-07-04,16368.98,19.41,19.22,17.13,9.877987594
2006-07-03,16326.66,19.59,19.23,17.13,11.32323995
2006-06-30,16267.62,19.32,21.56,17.17,11.45335809
2006-06-29,15865.22,20.21,20.13,16.64,11.51522742
2006-06-28,15742.66,20.21,20.84,16.59,11.69063905
2006-06-27,15774.7,20.04,21.34,16.59,11.77343729
2006-06-26,15804.81,20.21,21.39,16.63,11.91913347
2006-06-23,15808.81,19.7,22.46,16.68,11.9177569
2006-06-22,15826.7,20.3,22.72,16.68,11.94281149
2006-06-21,15659.36,20.7,22.43,16.59,12.1144613
2006-06-20,15608.97,21.21,22.35,16.66,12.11202471
2006-06-19,15768.86,20.9,22.34,16.57,12.05558014
2006-06-16,15842.65,20.61,23.12,16.59,12.09150143
2006-06-15,15435.08,22,21.37,16.24,12.11115755
2006-06-14,15247.92,23.62,21.2,16.11,12.16128609
2006-06-13,15234.42,23.73,21.69,16.11,12.25348747
2006-06-12,15621.44,22.14,20.6,15.74,12.03911593
2006-06-09,15628.69,22.29,20.69,15.74,12.04967161
2006-06-08,15450.11,22.93,20.4,15.62,11.94191146
2006-06-07,15816.55,21.61,19.42,15.1,12.03171843
2006-06-06,15973.11,21.35,19.52,15.16,12.03773439
2006-06-05,16016.23,21.16,19.52,15.16,12.08474325
2006-06-02,15912.71,21.06,19.53,15.25,12.07640418
2006-06-01,15645.27,22.66,19.11,15.02,11.83302383
2006-05-30,15857.89,21.49,19.26,15,11.39552796
2006-05-29,15963.77,20.83,19.35,14.96,11.43651042
2006-05-26,15895.1,20.82,19.48,14.96,11.47339719
2006-05-25,15696.89,22.31,19,14.82,11.51590599
2006-05-24,15822.64,20.53,18.96,14.78,11.62122855
2006-05-23,15864.56,20.71,19.01,14.78,11.54329764
2006-05-22,15805.52,21.87,19.92,14.93,11.37088836
2006-05-19,16313.36,18.78,17.46,13.89,10.14216204
2006-05-18,16266.52,19.36,18.07,13.9,10.20316268
2006-05-17,16615.55,17.8,16.82,13.64,10.11641014
2006-05-16,16393.11,18.59,16.56,13.49,9.961215773
2006-05-15,16494.84,18.79,16.6,13.6,9.866699986
2006-05-12,16901.85,17.08,14.55,12.9,9.745570648
2006-05-11,17140.78,16.62,13.68,12.68,9.756753103
2006-05-10,17080.59,17.29,13.82,12.68,9.660142933
2006-05-09,17133.99,17.34,13.78,12.67,9.70843245
2006-05-08,17301.79,17.25,14.66,12.53,9.598088464
2006-05-04,17013.93,16.42,14.03,12.25,9.591969712
2006-05-03,17026.98,16.28,14.11,12.34,9.633209453
2006-05-02,16868.04,15.87,13.96,12.28,9.613570273
2006-04-28,16661.3,15.28,13.63,12.15,9.568256676
2006-04-27,16742.85,15.72,13.83,12.1,9.271865777
2006-04-26,16672.66,15.71,13.87,12.11,9.215918734
2006-04-25,16577.77,17.02,13.88,12.11,9.083132959
2006-04-24,16705.67,16.24,13.69,12.01,8.908116176
2006-04-21,16912.15,15.64,12.9,12.19,8.833228214
2006-04-20,16944.34,15.29,13.17,12.26,9.152334739
2006-04-19,16830.44,15.68,13.97,12.41,8.947603014
2006-04-18,16637.53,15.53,13.67,12.3,8.925716462
2006-04-13,16429.45,14.68,13.39,12.21,8.900523047
2006-04-12,16310.76,15.61,13.29,12.24,8.87671345
2006-04-11,16475.81,15.92,13.04,12.15,8.771313443
2006-04-10,16521.59,15.8,13.02,12.17,8.751869903
2006-04-07,16471.78,15.31,13.09,12.17,8.664100997
2006-04-06,16411.13,15.09,13.08,12.16,8.78914082
2006-04-04,16100.09,15.39,12.26,11.75,8.455014934
2006-04-03,16063.75,15.31,12.26,11.9,8.473074124
2006-03-31,15805.04,15.43,11.31,11.6,8.268025914
2006-03-30,15880.69,15.21,11.41,11.56,7.944801353
2006-03-29,15745.11,15.12,11.16,11.52,7.833343306
2006-03-28,15856.58,15.01,10.9,11.53,8.049780958
2006-03-27,15815.87,14.65,10.89,11.53,8.247835369
2006-03-24,15716.46,14.36,10.93,11.49,8.132616109
2006-03-23,15771.17,14.59,11.14,11.56,8.084192082
2006-03-22,15642.81,15.11,10.9,11.54,8.075574622
2006-03-21,15922.75,14.31,9.32,11.1,7.862993336
2006-03-20,15929.95,14.19,9.83,11.29,7.900899322
2006-03-17,15801.66,14.23,9.61,11.23,8.096177372
2006-03-16,15729.04,14.13,9.77,11.56,8.001764592
2006-03-15,15720.36,14.18,11.09,11.56,8.00720449
2006-03-14,15519.76,14.52,10.39,11.37,8.087133944
2006-03-13,15542.07,14.48,10.39,11.37,8.137578114
2006-03-10,15445.05,14.46,11.2,11.52,8.161293258
2006-03-09,15510.13,15.02,11.13,11.64,8.096403527
2006-03-08,15493.09,15.72,11.12,11.83,8.084450479
2006-03-07,15602.36,16.1,10.98,11.8,7.798747795
2006-03-06,15811.83,15.89,10.91,11.55,7.592037664
2006-03-03,15802,15.19,10.91,11.55,7.683478306
2006-03-02,15882.45,15.6,11.33,11.56,7.796188088
2006-03-01,15818.09,16.22,11.48,11.58,8.214748473
2006-02-28,15918.48,16.29,11.99,11.51,8.147353615
2006-02-27,15949.89,16.22,11.98,11.84,8.179145152
2006-02-24,15856.05,15.44,11.92,11.82,8.238641471
2006-02-23,15812.53,16.03,11.96,11.83,8.320250293
2006-02-22,15635.72,16.8,11.58,11.83,8.08819269
2006-02-21,15627.24,16.87,11.58,11.83,8.148211108
2006-02-20,15598.67,16.65,12.21,12.45,8.152403651
2006-02-17,15475.69,15.95,12.07,12.4,8.173059145
2006-02-16,15450.88,16.01,12.13,12.4,8.242450539
2006-02-15,15423.26,15.93,13.09,12.95,8.299902248
2006-02-14,15420.32,16.07,13.12,13.19,8.20956793
2006-02-13,15312.09,16.19,13.52,13.13,8.003058054
2006-02-10,15425.95,16.12,13.36,13.08,8.068655956
2006-02-09,15413.43,16.16,13.48,13.08,8.022491532
2006-02-08,15373.44,16.39,13.47,13.28,8.003613561
2006-02-07,15517.01,16,13.16,13.18,7.871673673
2006-02-06,15548.06,16.31,13.16,13.21,7.844591469
2006-02-03,15429.73,15.88,13,13.23,7.755999795
2006-02-02,15691.69,15.89,12.13,12.91,7.825813137
2006-02-01,15742.3,15.75,12.09,12.9,7.757302116
2006-01-27,15753.14,14.48,12.13,12.91,7.682509103
2006-01-26,15520.07,14.63,11.42,12.98,7.721479433
2006-01-25,15520.39,14.17,11.48,13,7.750341432
2006-01-24,15530.57,14.22,11.52,13.02,7.751852007
2006-01-23,15464.77,15.19,11.49,13,8.157141058
2006-01-20,15662.08,13.64,12.04,12.9,8.348242684
2006-01-19,15670.42,14.19,12.29,12.9,8.283492875
2006-01-18,15481.21,15.85,12.4,12.74,8.196928402
2006-01-17,15576.2,15.67,12.27,12.71,8.109377974
2006-01-16,15777.72,15.39,11.72,12.52,7.979630037
2006-01-13,15787.97,15.25,11.89,12.55,8.09563403
2006-01-12,15719.37,15.42,12.1,12.53,8.072336446
2006-01-11,15650.88,15.33,12.21,12.54,7.954000038
2006-01-10,15569.91,15.51,12.15,12.79,7.843838204
2006-01-09,15547.43,15.14,12.15,12.8,7.690325679
2006-01-06,15344.44,14.96,11.56,12.64,7.785061769
2006-01-05,15271.13,15.34,11.98,12.74,7.783585831
2006-01-04,15200.06,15.75,11.92,12.76,7.7641851
2006-01-03,14944.77,16.15,10.81,12.43,7.66442504
2005-12-30,14876.43,15.54,10.9,12.45,7.830215116
2005-12-29,15045.59,14.85,10.62,12.61,7.661667598
2005-12-28,15101.54,14.63,10.52,12.76,7.744978088
2005-12-23,15183.58,13.15,10.34,12.79,8.09096275
2005-12-22,15182.53,13.65,10.67,13.23,8.274880028
2005-12-21,15221.42,14.19,10.77,13.22,8.270952135
2005-12-20,15169.17,14.1,10.76,13.21,8.613594707
2005-12-19,15182.89,14.02,11.32,13.21,8.69141718
2005-12-16,15029.81,14.02,11.03,13.09,8.695107174
2005-12-15,15059.02,13.99,12.08,13.14,8.74346682
2005-12-14,14976.26,14.39,12.02,13.53,8.807656833
2005-12-13,14942.62,14.77,12.01,13.54,8.736498089
2005-12-12,14984.4,14.56,11.96,13.55,8.721284979
2005-12-09,14910.51,14.16,12.43,13.54,8.79113099
2005-12-08,14879.16,14.67,12.84,13.54,8.834638077
2005-12-07,15134.95,13.91,12.18,13.22,8.502663222
2005-12-06,14990.61,14.34,12.11,13.24,8.369674732
2005-12-05,15158.82,13.6,11.49,13.15,8.246205267
2005-12-02,15200.38,13.23,11.41,13.16,8.50886202
2005-12-01,15068.03,13.8,11.43,13.08,8.712966026
2005-11-30,14937.14,14.67,11.27,13,8.525809499
2005-11-29,15028.76,14.52,11.05,12.96,8.497550226
2005-11-28,15100,14.09,12.04,12.93,8.475261216
2005-11-25,15081.47,13.74,12.07,13.07,8.575200833
2005-11-24,15084.39,14.67,12.08,13.07,8.693087973
2005-11-23,15062.35,14.59,12.5,13.07,8.800610276
2005-11-22,14885.65,15.07,12.07,12.92,9.708713638
2005-11-21,14885.57,15.88,13.86,12.94,9.697179382
2005-11-18,14883.32,15.34,13.89,12.94,9.70056269
2005-11-17,14787.98,15.65,13.76,13.07,9.782460414
2005-11-16,14650.54,16.07,14.84,13.12,9.795162697
2005-11-15,14627.41,16.54,15.33,13.11,9.828268044
2005-11-14,14629.49,16.78,15.33,13.31,9.704478591
2005-11-11,14740.6,16.1,15.22,13.27,9.348105906
2005-11-10,14633.33,16.63,14.98,13.31,9.426120729
2005-11-09,14597.55,17.03,15.64,13.3,9.458673322
2005-11-08,14403.2,17.93,15,13.13,9.277282147
2005-11-07,14365.79,19.11,14.97,13.13,9.328813901
2005-11-04,14585.79,17.19,14.73,12.89,9.264088727
2005-11-03,14601.59,17.25,14.73,12.89,9.168467564
2005-11-02,14597.48,17.26,14.73,12.96,9.171503536
2005-11-01,14572.26,18.21,14.7,12.97,9.814035488
2005-10-31,14386.37,19.26,15.14,12.8,9.740115702
2005-10-28,14215.83,20.67,14.58,12.64,9.730648873
2005-10-27,14381.06,18.85,14.27,12.67,9.739011612
2005-10-26,14458.14,18.62,14.25,12.63,9.786595798
2005-10-25,14424.88,18.5,14.35,12.64,9.711971487
2005-10-24,14402.35,17.67,14.37,12.67,9.636541834
2005-10-21,14487.85,16.1,14.32,12.66,9.447465671
2005-10-20,14408.94,17.16,14.17,12.63,9.214066059
2005-10-19,14372.76,17.75,14.22,12.65,9.598614494
2005-10-18,14597.4,16.39,13.61,12.35,9.522011843
2005-10-17,14541.35,16.85,13.52,12.34,9.562713759
2005-10-14,14485.88,16.31,13.58,12.33,9.574952982
2005-10-13,14621.83,15.77,14.32,12.23,9.553351416
2005-10-12,14575.02,16.52,14.27,12.22,9.564264681
2005-10-10,14898.77,15.25,12.79,11.59,8.605140699
2005-10-07,14847.79,15.32,13.09,11.58,8.682601231
2005-10-06,14839.3,16.13,13.23,11.62,8.739192023
2005-10-05,15161.03,14.5,11.46,10.96,8.711835618
2005-10-04,15382.21,13.89,10.72,10.63,9.176558395
2005-10-03,15394.39,13.96,11.88,10.72,9.312863582
2005-09-30,15428.52,13.68,12.34,10.82,9.475750567
2005-09-29,15431.25,14.04,12.57,10.82,10.26026028
2005-09-28,15221.46,13.99,13.31,10.83,10.15209309
2005-09-27,15189.88,14.09,13.29,10.83,10.16314105
2005-09-26,15274.31,13.99,13.2,10.78,10.07213144
2005-09-23,15143.97,14.08,12.91,10.7,9.966057164
2005-09-22,15179.95,14.1,12.91,10.71,9.99994219
2005-09-21,15223.62,13.7,13.05,10.71,10.36720926
2005-09-20,15241.86,13.85,14.34,11.04,10.40415106
2005-09-16,14983.2,13.76,13.43,10.77,9.833589047
2005-09-15,15041.02,14.06,13.44,10.74,9.884446015
2005-09-14,15086.62,14.46,13.46,10.78,9.833231096
2005-09-13,15070.56,14.27,13.46,10.82,9.925247343
2005-09-12,15199.79,13.8,13.21,10.71,9.891464573
2005-09-09,15165.77,13.78,13.56,10.72,10.02257558
2005-09-08,15166.17,14.45,13.68,10.8,9.966705005
2005-09-07,15224.57,14.49,13.65,10.77,10.0141716
2005-09-06,15160.78,14.91,13.62,10.77,10.03564603
2005-09-05,15227.83,14.95,13.52,10.73,9.616061694
2005-09-02,15221.89,14.83,13.55,10.75,9.626017008
2005-09-01,15143.75,15.68,13.49,10.73,9.682971456
2005-08-31,14903.55,16.46,13.06,10.49,9.683963327
2005-08-30,14922.22,16.88,13.05,10.49,9.646691135
2005-08-29,14836.97,17.59,12.97,10.51,9.627631394
2005-08-26,14982.89,15.76,12.56,10.4,9.572937172
2005-08-25,14889.1,16.31,12.5,10.37,9.539375498
2005-08-24,14873.85,16.42,12.5,10.42,9.504040305
2005-08-23,14973.89,16.18,12.76,11.01,9.641629709
2005-08-22,15218.63,15.44,11.82,10.76,9.09069884
2005-08-19,15038.61,15.05,11.49,10.61,8.967234025
2005-08-18,15148.09,15.69,11.63,10.63,8.898496222
2005-08-17,15449.58,13.45,9.63,10.01,8.149487643
2005-08-16,15443.62,13.31,10.22,10.01,8.047071187
2005-08-15,15466.06,12.94,10.14,10.01,7.97789888
2005-08-12,15450.95,12.31,10.33,10.02,7.953136799
2005-08-11,15445.2,12.41,10.39,10.02,8.125908836
2005-08-10,15346.41,12.02,10.61,9.99,8.084750787
2005-08-09,15047.84,12.71,9.22,9.49,7.684975032
2005-08-08,15108.94,12.61,9.21,9.5,7.568785457
2005-08-05,15051.32,12.62,9.36,9.49,7.639768262
2005-08-04,15111.54,12.14,9.18,9.79,7.589484406
2005-08-03,15118.5,12.2,9.15,9.79,7.835107601
2005-08-02,15137.08,12.18,9.61,10.06,7.684845962
2005-08-01,14978.88,12.38,9.31,9.97,7.592470182
2005-07-29,14880.98,11.94,9.22,9.92,7.45862745
2005-07-28,14813.32,12.1,9.25,9.9,7.555224734
2005-07-27,14801.86,11.67,9.56,9.9,7.475284142
2005-07-26,14769.93,11.78,9.57,9.9,7.508422189
2005-07-25,14794.03,11.6,9.65,9.97,7.490097699
2005-07-22,14786.46,11.18,9.64,9.97,7.473620503
2005-07-21,14620.14,12.17,9.21,9.8,7.398413502
2005-07-20,14602.7,13.54,9.22,9.87,7.332559633
2005-07-19,14567.74,13.75,9.26,9.89,7.244862548
2005-07-18,14567,13.97,9.3,9.97,7.223503368
2005-07-15,14504.29,13.33,9.27,9.96,7.208009555
2005-07-14,14491.54,12.52,9.28,10.18,7.396177475
2005-07-13,14307.3,12.18,8.77,9.96,7.352523085
2005-07-12,14146.95,12.14,8.18,10.12,7.316731942
2005-07-11,14157.24,12.02,8.17,10.25,7.468348782
2005-07-08,13964.47,12.41,7.62,9.99,7.396999837
2005-07-07,14030.81,11.84,8,10.03,7.238509603
2005-07-06,14149.93,11.09,7.43,10,7.343146908
2005-07-05,14124.8,11.42,8.38,10.13,7.311063331
2005-07-04,14177.87,11.57,8.25,10.11,7.380089758
2005-06-30,14201.06,11.72,8.24,10.11,7.407982096
2005-06-29,14277.28,11.53,7.99,10.17,7.276322325
2005-06-28,14287.44,12.17,8.04,10.19,7.203144517
2005-06-27,14176.04,12.53,7.92,10.1,7.678441859
2005-06-24,14230.29,11.82,9.11,10.08,7.706837435
2005-06-23,14190.44,11.89,9.41,10.29,7.592473676
2005-06-22,14161.02,11.4,9.41,10.3,7.597151241
2005-06-21,13979.35,10.86,8.76,10.39,7.389106301
2005-06-20,13945.77,11.4,8.83,10.42,7.401492095
2005-06-17,13912.03,11,8.88,10.43,7.452950582
2005-06-16,13833.53,11.49,8.69,10.39,7.467215295
2005-06-15,13914.3,11.6,8.93,10.5,7.385566185
2005-06-14,13904.81,11.68,9,10.54,7.45648999
2005-06-13,13952.02,11.6,8.94,10.52,7.489562784
2005-06-10,13934.76,11.21,8.93,10.52,7.63526837
2005-06-09,13898.31,11.8,9.03,10.52,7.627102268
2005-06-08,13898.55,11.76,9.04,10.81,7.917511105
2005-06-07,13837.29,11.95,9.25,10.86,7.908417975
2005-06-06,13860.55,12.28,9.31,10.88,7.949007503
2005-06-03,13818.45,12.41,9.49,11.01,8.390485026
2005-06-02,13814.58,12.61,9.68,11.05,8.394573281
2005-06-01,13873.07,12.79,9.61,11.03,8.188465775
2005-05-31,13867.07,12.78,9.75,11.14,8.202814718
2005-05-30,13845.1,12.88,11.81,11.18,8.063215659
2005-05-27,13714.78,12.96,11.86,11.07,7.849835214
2005-05-26,13569.99,13.63,11.39,10.94,8.007350586
2005-05-25,13562.06,14.28,11.85,10.95,8.014586151
2005-05-24,13719.32,13.81,11.32,10.78,7.738261646
2005-05-23,13699.13,14.38,11.32,10.91,7.740316175
2005-05-20,13717.42,14.15,11.39,10.93,7.710573334
2005-05-19,13698.93,14.41,11.41,11.46,7.762252456
2005-05-18,13627.01,14.88,11.36,11.64,7.777982115
2005-05-17,13667.03,15.36,11.32,11.63,7.870533937
2005-05-13,13866.81,14.1,10.36,11.41,7.339815869
2005-05-12,13968.28,14.78,10.19,11.41,7.393234023
2005-05-11,13939.8,15.09,10.18,11.44,7.685268434
2005-05-10,14018.38,14.67,10.96,11.4,7.668282665
2005-05-09,14085.09,14.94,10.82,11.38,7.587619063
2005-05-06,14033.96,14.71,11.55,11.41,7.531687294
2005-05-05,14061.7,15.01,11.62,11.41,7.51038732
2005-05-04,13945.05,15.13,11.36,11.32,7.6007851
2005-05-03,13893.98,15.75,11.32,11.63,7.819982967
2005-04-29,13908.97,15.6,11.32,11.63,8.055373957
2005-04-28,13909.42,15.26,11.32,11.65,8.082209557
2005-04-27,13839.64,15.7,11.39,11.62,8.021155422
2005-04-26,13859.58,15.28,11.39,11.78,8.158541975
2005-04-25,13750.23,15.29,11.15,11.71,7.937379851
2005-04-22,13693.55,14.89,11.2,11.75,8.007547288
2005-04-21,13597.31,15.37,11.05,11.68,8.177285957
2005-04-20,13501.63,15.63,11.11,11.88,7.739366184
2005-04-19,13444.09,16.1,11.07,11.85,8.202416761
2005-04-18,13355.23,17.31,11.29,11.8,8.292215931
2005-04-15,13638.75,15.26,9.57,11.28,8.784132102
2005-04-14,13772.4,14.2,10.16,11.24,8.853696777
2005-04-13,13799.62,13.81,10.49,11.31,8.938819223
2005-04-12,13658.05,14.51,9.97,11.16,8.846614786
2005-04-11,13659.93,14.77,10.25,11.37,8.91339835
2005-04-08,13666.72,14.53,10.55,11.38,8.907359174
2005-04-07,13602.35,15.06,10.73,11.37,8.96326828
2005-04-06,13562.26,15.44,10.65,11.36,8.942084606
2005-04-04,13513.41,15.85,10.58,11.68,9.162516201
2005-04-01,13491.35,16.27,10.96,11.68,9.142043855
2005-03-31,13516.88,16.74,10.98,11.68,9.065008889
2005-03-30,13425.75,16.82,10.73,11.62,9.080354953
2005-03-29,13411.88,17.66,10.71,11.66,9.068223984
2005-03-24,13597.1,15.54,10.79,11.65,8.845553002
